head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time
24,3,4,3,Random,-9999,0effb2a5534adab4,0.556999921798706,0.07999992370605469,1638376639.265,4,shoes,socks,sunset,shoes,socks,shoes,socks,sunset,shoes,socks,8607.490773677826,2021-12-01T16:37:19.265000,1638368031.7742264
27,18,7,18,Random,-9999,0effb2a5534adab4,0.5539999008178711,0.0840001106262207,1638376639.89,7,strawberry,beside,dusk,strawberry,beside,strawberry,beside,dusk,strawberry,beside,8608.115773677826,2021-12-01T16:37:19.890000,1638368031.7742264
5,20,26,26,Random,-9999,0effb2a5534adab4,0.5859999656677246,0.07500004768371582,1638376640.565,20,beach,day,above,day,beach,beach,day,above,day,beach,8608.790773630142,2021-12-01T16:37:20.565000,1638368031.7742264
10,29,19,29,Random,-9999,b598bfd4e7d4a2d0,1.886000156402588,0.08099985122680664,1638376640.6,19,noon,watermelon,angry,noon,watermelon,noon,watermelon,angry,noon,watermelon,8608.825773477554,2021-12-01T16:37:20.600000,1638368031.7742264
29,27,2,27,Random,-9999,0effb2a5534adab4,1.1099998950958252,0.0840001106262207,1638376641.748,2,dusk,shirt,noon,dusk,shirt,dusk,shirt,noon,dusk,shirt,8609.973773479462,2021-12-01T16:37:21.748000,1638368031.7742264
20,12,27,27,Random,-9999,bcacc9855844782a,2.802000045776367,0.2349998950958252,1638376641.801,12,fearful,dusk,beach,dusk,fearful,fearful,dusk,beach,dusk,fearful,8610.026773691177,2021-12-01T16:37:21.801000,1638368031.7742264
28,15,22,22,Random,-9999,b598bfd4e7d4a2d0,2.050999879837036,0.08299994468688965,1638376642.798,15,blueberry,ocean,night,ocean,blueberry,blueberry,ocean,night,ocean,blueberry,8611.023773670197,2021-12-01T16:37:22.798000,1638368031.7742264
21,14,2,2,Random,-9999,0effb2a5534adab4,1.5720000267028809,0.07799983024597168,1638376643.407,14,sad,shirt,field,shirt,sad,sad,shirt,field,shirt,sad,8611.632773637772,2021-12-01T16:37:23.407000,1638368031.7742264
0,22,16,22,Random,-9999,0effb2a5534adab4,0.5060000419616699,0.0820000171661377,1638376643.982,16,ocean,lemon,dress,ocean,lemon,ocean,lemon,dress,ocean,lemon,8612.207773685455,2021-12-01T16:37:23.982000,1638368031.7742264
1,16,20,16,Random,-9999,0effb2a5534adab4,0.5690000057220459,0.07800006866455078,1638376644.642,20,lemon,beach,pants,lemon,beach,lemon,beach,pants,lemon,beach,8612.867773532867,2021-12-01T16:37:24.642000,1638368031.7742264
28,22,17,22,Random,-9999,bcacc9855844782a,2.870000123977661,0.24399995803833008,1638376644.954,17,ocean,mango,night,ocean,mango,ocean,mango,night,ocean,mango,8613.179773569107,2021-12-01T16:37:24.954000,1638368031.7742264
28,2,9,9,Random,-9999,b598bfd4e7d4a2d0,2.946000099182129,0.14400005340576172,1638376645.888,2,shirt,near,night,near,shirt,shirt,near,night,near,shirt,8614.113773584366,2021-12-01T16:37:25.888000,1638368031.7742264
6,27,3,3,Random,-9999,0effb2a5534adab4,1.1670000553131104,0.0840001106262207,1638376645.894,27,dusk,shoes,below,shoes,dusk,dusk,shoes,below,shoes,dusk,8614.119773626328,2021-12-01T16:37:25.894000,1638368031.7742264
13,0,5,0,Random,-9999,0effb2a5534adab4,0.6169998645782471,0.08600020408630371,1638376646.594,5,dress,above,happy,dress,above,dress,above,happy,dress,above,8614.819773674011,2021-12-01T16:37:26.594000,1638368031.7742264
25,17,27,27,Random,-9999,0effb2a5534adab4,0.570000171661377,0.0839998722076416,1638376647.247,17,mango,dusk,dawn,dusk,mango,mango,dusk,dawn,dusk,mango,8615.472773551941,2021-12-01T16:37:27.247000,1638368031.7742264
7,25,21,25,Random,-9999,b598bfd4e7d4a2d0,1.5109999179840088,0.14800000190734863,1638376647.488,21,dawn,field,beside,dawn,field,dawn,field,beside,dawn,field,8615.713773488998,2021-12-01T16:37:27.488000,1638368031.7742264
2,14,11,14,Random,-9999,bcacc9855844782a,2.3349997997283936,0.28299999237060547,1638376647.546,11,sad,disgust,shirt,sad,disgust,sad,disgust,shirt,sad,disgust,8615.771773576736,2021-12-01T16:37:27.546000,1638368031.7742264
29,10,0,0,Random,-9999,0effb2a5534adab4,0.5059998035430908,0.0820000171661377,1638376647.834,10,angry,dress,noon,dress,angry,angry,dress,noon,dress,angry,8616.059773683548,2021-12-01T16:37:27.834000,1638368031.7742264
17,20,2,20,Random,-9999,0effb2a5534adab4,0.4590001106262207,0.08100008964538574,1638376648.374,2,beach,shirt,mango,beach,shirt,beach,shirt,mango,beach,shirt,8616.599773645401,2021-12-01T16:37:28.374000,1638368031.7742264
17,23,24,23,Random,-9999,0effb2a5534adab4,0.41700005531311035,0.0820000171661377,1638376648.872,24,sky,sunset,mango,sky,sunset,sky,sunset,mango,sky,sunset,8617.097773551941,2021-12-01T16:37:28.872000,1638368031.7742264
19,21,9,21,Random,-9999,b598bfd4e7d4a2d0,1.7269999980926514,0.0820000171661377,1638376649.295,9,field,near,watermelon,field,near,field,near,watermelon,field,near,8617.520773649216,2021-12-01T16:37:29.295000,1638368031.7742264
29,15,12,15,Random,-9999,0effb2a5534adab4,0.38499999046325684,0.08100008964538574,1638376649.337,12,blueberry,fearful,noon,blueberry,fearful,blueberry,fearful,noon,blueberry,fearful,8617.56277346611,2021-12-01T16:37:29.337000,1638368031.7742264
16,7,21,21,Random,-9999,0effb2a5534adab4,0.4100000858306885,0.08100008964538574,1638376649.827,7,beside,field,lemon,field,beside,beside,field,lemon,field,beside,8618.052773475647,2021-12-01T16:37:29.827000,1638368031.7742264
27,1,20,20,Random,-9999,0effb2a5534adab4,0.377000093460083,0.0820000171661377,1638376650.285,1,pants,beach,dusk,beach,pants,pants,beach,dusk,beach,pants,8618.510773658752,2021-12-01T16:37:30.285000,1638368031.7742264
22,18,1,18,Random,-9999,0effb2a5534adab4,0.3840000629425049,0.0819997787475586,1638376650.753,1,strawberry,pants,ocean,strawberry,pants,strawberry,pants,ocean,strawberry,pants,8618.978773593903,2021-12-01T16:37:30.753000,1638368031.7742264
12,29,4,4,Random,-9999,0effb2a5534adab4,0.3919999599456787,0.0820000171661377,1638376651.224,29,noon,socks,fearful,socks,noon,noon,socks,fearful,socks,noon,8619.449773550034,2021-12-01T16:37:31.224000,1638368031.7742264
10,26,0,0,Random,-9999,b598bfd4e7d4a2d0,2.0139999389648438,0.08100008964538574,1638376651.44,26,day,dress,angry,dress,day,day,dress,angry,dress,day,8619.665773630142,2021-12-01T16:37:31.440000,1638368031.7742264
27,3,9,3,Random,-9999,0effb2a5534adab4,0.43200016021728516,0.0820000171661377,1638376651.739,9,shoes,near,dusk,shoes,near,shoes,near,dusk,shoes,near,8619.964773654938,2021-12-01T16:37:31.739000,1638368031.7742264
28,9,2,2,Random,-9999,0effb2a5534adab4,0.621999979019165,0.08099985122680664,1638376652.442,9,near,shirt,night,shirt,near,near,shirt,night,shirt,near,8620.667773485184,2021-12-01T16:37:32.442000,1638368031.7742264
0,26,13,26,Random,-9999,bcacc9855844782a,4.6570000648498535,0.33500003814697266,1638376652.515,13,day,happy,dress,day,happy,day,happy,dress,day,happy,8620.740773677826,2021-12-01T16:37:32.515000,1638368031.7742264
7,3,22,3,Random,-9999,0effb2a5534adab4,1.120999813079834,0.08000016212463379,1638376653.644,22,shoes,ocean,beside,shoes,ocean,shoes,ocean,beside,shoes,ocean,8621.869773626328,2021-12-01T16:37:33.644000,1638368031.7742264
5,21,16,16,Random,-9999,b598bfd4e7d4a2d0,1.9709999561309814,0.4230000972747803,1638376653.895,21,field,lemon,above,lemon,field,field,lemon,above,lemon,field,8622.120773553848,2021-12-01T16:37:33.895000,1638368031.7742264
19,26,7,26,Random,-9999,0effb2a5534adab4,0.7669999599456787,0.08300018310546875,1638376654.499,7,day,beside,watermelon,day,beside,day,beside,watermelon,day,beside,8622.724773645401,2021-12-01T16:37:34.499000,1638368031.7742264
10,18,27,18,Random,-9999,0effb2a5534adab4,0.41700005531311035,0.08899998664855957,1638376654.999,27,strawberry,dusk,angry,strawberry,dusk,strawberry,dusk,angry,strawberry,dusk,8623.224773645401,2021-12-01T16:37:34.999000,1638368031.7742264
19,16,28,28,Random,-9999,0effb2a5534adab4,0.9479999542236328,0.0820000171661377,1638376656.031,16,lemon,night,watermelon,night,lemon,lemon,night,watermelon,night,lemon,8624.256773471832,2021-12-01T16:37:36.031000,1638368031.7742264
1,11,21,11,Random,-9999,b598bfd4e7d4a2d0,1.9649999141693115,0.22300004959106445,1638376656.074,21,disgust,field,pants,disgust,field,disgust,field,pants,disgust,field,8624.299773454666,2021-12-01T16:37:36.074000,1638368031.7742264
28,8,21,21,Random,-9999,0effb2a5534adab4,0.3819999694824219,0.08500003814697266,1638376656.494,8,far,field,night,field,far,far,field,night,field,far,8624.71977353096,2021-12-01T16:37:36.494000,1638368031.7742264
6,22,24,22,Random,-9999,0effb2a5534adab4,0.5079998970031738,0.08100008964538574,1638376657.092,24,ocean,sunset,below,ocean,sunset,ocean,sunset,below,ocean,sunset,8625.317773580551,2021-12-01T16:37:37.092000,1638368031.7742264
12,29,11,29,Random,-9999,b598bfd4e7d4a2d0,1.5169999599456787,0.13499999046325684,1638376657.615,11,noon,disgust,fearful,noon,disgust,noon,disgust,fearful,noon,disgust,8625.840773582458,2021-12-01T16:37:37.615000,1638368031.7742264
4,15,7,15,Random,-9999,0effb2a5534adab4,0.7100000381469727,0.09200000762939453,1638376657.884,7,blueberry,beside,socks,blueberry,beside,blueberry,beside,socks,blueberry,beside,8626.109773635864,2021-12-01T16:37:37.884000,1638368031.7742264
8,0,28,0,Random,-9999,0effb2a5534adab4,0.6119999885559082,0.08300018310546875,1638376658.583,28,dress,night,far,dress,night,dress,night,far,dress,night,8626.808773517609,2021-12-01T16:37:38.583000,1638368031.7742264
8,18,1,18,Random,-9999,bcacc9855844782a,6.121999979019165,0.2569999694824219,1638376658.923,1,strawberry,pants,far,strawberry,pants,strawberry,pants,far,strawberry,pants,8627.148773670197,2021-12-01T16:37:38.923000,1638368031.7742264
10,22,28,28,Random,-9999,0effb2a5534adab4,0.5510001182556152,0.08799982070922852,1638376659.217,22,ocean,night,angry,night,ocean,ocean,night,angry,night,ocean,8627.442773580551,2021-12-01T16:37:39.217000,1638368031.7742264
28,12,23,12,Random,-9999,0effb2a5534adab4,0.5710000991821289,0.08299994468688965,1638376659.869,23,fearful,sky,night,fearful,sky,fearful,sky,night,fearful,sky,8628.09477353096,2021-12-01T16:37:39.869000,1638368031.7742264
25,23,0,23,Random,-9999,b598bfd4e7d4a2d0,2.140000104904175,0.07299995422363281,1638376659.985,0,sky,dress,dawn,sky,dress,sky,dress,dawn,sky,dress,8628.210773468018,2021-12-01T16:37:39.985000,1638368031.7742264
20,0,16,16,Random,-9999,0effb2a5534adab4,0.750999927520752,0.08299994468688965,1638376660.692,0,dress,lemon,beach,lemon,dress,dress,lemon,beach,lemon,dress,8628.917773485184,2021-12-01T16:37:40.692000,1638368031.7742264
8,20,15,20,Random,-9999,bcacc9855844782a,1.6959998607635498,0.2739999294281006,1638376660.729,15,beach,blueberry,far,beach,blueberry,beach,blueberry,far,beach,blueberry,8628.954773664474,2021-12-01T16:37:40.729000,1638368031.7742264
16,21,29,29,Random,-9999,0effb2a5534adab4,0.3730001449584961,0.07599997520446777,1638376661.14,21,field,noon,lemon,noon,field,field,noon,lemon,noon,field,8629.365773677826,2021-12-01T16:37:41.140000,1638368031.7742264
9,0,15,15,Random,-9999,0effb2a5534adab4,0.4289999008178711,0.07800006866455078,1638376661.658,0,dress,blueberry,near,blueberry,dress,dress,blueberry,near,blueberry,dress,8629.883773565292,2021-12-01T16:37:41.658000,1638368031.7742264
19,9,5,5,Random,-9999,b598bfd4e7d4a2d0,1.7839999198913574,0.2869999408721924,1638376661.897,9,near,above,watermelon,above,near,near,above,watermelon,above,near,8630.122773647308,2021-12-01T16:37:41.897000,1638368031.7742264
15,16,20,16,Random,-9999,0effb2a5534adab4,0.4659998416900635,0.08100008964538574,1638376662.206,20,lemon,beach,blueberry,lemon,beach,lemon,beach,blueberry,lemon,beach,8630.431773662567,2021-12-01T16:37:42.206000,1638368031.7742264
10,17,24,17,Random,-9999,0effb2a5534adab4,0.4070000648498535,0.08299994468688965,1638376662.701,24,mango,sunset,angry,mango,sunset,mango,sunset,angry,mango,sunset,8630.926773548126,2021-12-01T16:37:42.701000,1638368031.7742264
15,19,4,19,Random,-9999,0effb2a5534adab4,0.40600013732910156,0.09299993515014648,1638376663.182,4,watermelon,socks,blueberry,watermelon,socks,watermelon,socks,blueberry,watermelon,socks,8631.40777349472,2021-12-01T16:37:43.182000,1638368031.7742264
13,17,15,17,Random,-9999,bcacc9855844782a,2.558000087738037,0.13499999046325684,1638376663.531,15,mango,blueberry,happy,mango,blueberry,mango,blueberry,happy,mango,blueberry,8631.756773471832,2021-12-01T16:37:43.531000,1638368031.7742264
15,24,27,27,Random,-9999,0effb2a5534adab4,0.48799991607666016,0.07699990272521973,1638376663.759,24,sunset,dusk,blueberry,dusk,sunset,sunset,dusk,blueberry,dusk,sunset,8631.984773635864,2021-12-01T16:37:43.759000,1638368031.7742264
5,6,24,6,Random,-9999,b598bfd4e7d4a2d0,1.9800000190734863,0.08999991416931152,1638376664.024,24,below,sunset,above,below,sunset,below,sunset,above,below,sunset,8632.24977350235,2021-12-01T16:37:44.024000,1638368031.7742264
26,25,12,12,Random,-9999,0effb2a5534adab4,0.39100003242492676,0.08299994468688965,1638376664.23,25,dawn,fearful,day,fearful,dawn,dawn,fearful,day,fearful,dawn,8632.455773591995,2021-12-01T16:37:44.230000,1638368031.7742264
16,7,28,28,Random,-9999,0effb2a5534adab4,0.41900014877319336,0.07999992370605469,1638376664.731,7,beside,night,lemon,night,beside,beside,night,lemon,night,beside,8632.956773519516,2021-12-01T16:37:44.731000,1638368031.7742264
22,1,28,28,Random,-9999,0effb2a5534adab4,0.4159998893737793,0.0820000171661377,1638376665.228,1,pants,night,ocean,night,pants,pants,night,ocean,night,pants,8633.453773498535,2021-12-01T16:37:45.228000,1638368031.7742264
26,6,25,25,Random,-9999,bcacc9855844782a,1.7639999389648438,0.25999999046325684,1638376665.521,6,below,dawn,day,dawn,below,below,dawn,day,dawn,below,8633.746773481369,2021-12-01T16:37:45.521000,1638368031.7742264
13,10,16,10,Random,-9999,0effb2a5534adab4,0.5,0.08100008964538574,1638376665.81,16,angry,lemon,happy,angry,lemon,angry,lemon,happy,angry,lemon,8634.035773515701,2021-12-01T16:37:45.810000,1638368031.7742264
4,24,9,9,Random,-9999,b598bfd4e7d4a2d0,1.8379998207092285,0.2240002155303955,1638376666.031,24,sunset,near,socks,near,sunset,sunset,near,socks,near,sunset,8634.256773471832,2021-12-01T16:37:46.031000,1638368031.7742264
17,29,6,29,Random,-9999,0effb2a5534adab4,0.5079998970031738,0.08299994468688965,1638376666.402,6,noon,below,mango,noon,below,noon,below,mango,noon,below,8634.62777352333,2021-12-01T16:37:46.402000,1638368031.7742264
28,17,19,17,Random,-9999,0effb2a5534adab4,0.38299989700317383,0.08999991416931152,1638376666.871,19,mango,watermelon,night,mango,watermelon,mango,watermelon,night,mango,watermelon,8635.09677362442,2021-12-01T16:37:46.871000,1638368031.7742264
23,15,11,15,Random,-9999,bcacc9855844782a,1.8250000476837158,0.1770000457763672,1638376667.455,11,blueberry,disgust,sky,blueberry,disgust,blueberry,disgust,sky,blueberry,disgust,8635.680773496628,2021-12-01T16:37:47.455000,1638368031.7742264
2,13,1,1,Random,-9999,0effb2a5534adab4,0.7669999599456787,0.08300018310546875,1638376667.721,13,happy,pants,shirt,pants,happy,happy,pants,shirt,pants,happy,8635.946773529053,2021-12-01T16:37:47.721000,1638368031.7742264
24,5,7,5,Random,-9999,b598bfd4e7d4a2d0,1.442000150680542,0.2569999694824219,1638376667.728,7,above,beside,sunset,above,beside,above,beside,sunset,above,beside,8635.953773498535,2021-12-01T16:37:47.728000,1638368031.7742264
12,0,11,0,Random,-9999,0effb2a5534adab4,0.35899996757507324,0.08300018310546875,1638376668.162,11,dress,disgust,fearful,dress,disgust,dress,disgust,fearful,dress,disgust,8636.387773513794,2021-12-01T16:37:48.162000,1638368031.7742264
7,23,1,1,Random,-9999,0effb2a5534adab4,0.41700005531311035,0.08099985122680664,1638376668.658,23,sky,pants,beside,pants,sky,sky,pants,beside,pants,sky,8636.883773565292,2021-12-01T16:37:48.658000,1638368031.7742264
3,16,0,0,Random,-9999,0effb2a5534adab4,0.36999988555908203,0.08000016212463379,1638376669.109,16,lemon,dress,shoes,dress,lemon,lemon,dress,shoes,dress,lemon,8637.334773540497,2021-12-01T16:37:49.109000,1638368031.7742264
16,28,3,3,Random,-9999,b598bfd4e7d4a2d0,1.4190001487731934,0.07399988174438477,1638376669.244,28,night,shoes,lemon,shoes,night,night,shoes,lemon,shoes,night,8637.46977353096,2021-12-01T16:37:49.244000,1638368031.7742264
12,15,2,15,Random,-9999,0effb2a5534adab4,0.44099998474121094,0.08100008964538574,1638376669.631,2,blueberry,shirt,fearful,blueberry,shirt,blueberry,shirt,fearful,blueberry,shirt,8637.856773614883,2021-12-01T16:37:49.631000,1638368031.7742264
8,13,3,3,Random,-9999,0effb2a5534adab4,0.4100000858306885,0.08099985122680664,1638376670.112,13,happy,shoes,far,shoes,happy,happy,shoes,far,shoes,happy,8638.337773561478,2021-12-01T16:37:50.112000,1638368031.7742264
24,9,28,28,Random,-9999,bcacc9855844782a,2.371000051498413,0.18199992179870605,1638376670.241,9,near,night,sunset,night,near,near,night,sunset,night,near,8638.46677350998,2021-12-01T16:37:50.241000,1638368031.7742264
27,20,1,20,Random,-9999,0effb2a5534adab4,0.37800002098083496,0.07999992370605469,1638376670.58,1,beach,pants,dusk,beach,pants,beach,pants,dusk,beach,pants,8638.805773496628,2021-12-01T16:37:50.580000,1638368031.7742264
10,23,16,16,Random,-9999,b598bfd4e7d4a2d0,1.814000129699707,0.09799981117248535,1638376671.133,23,sky,lemon,angry,lemon,sky,sky,lemon,angry,lemon,sky,8639.358773469925,2021-12-01T16:37:51.133000,1638368031.7742264
26,13,6,13,Random,-9999,0effb2a5534adab4,0.5290000438690186,0.0839998722076416,1638376671.193,6,happy,below,day,happy,below,happy,below,day,happy,below,8639.418773651123,2021-12-01T16:37:51.193000,1638368031.7742264
19,16,9,16,Random,-9999,0effb2a5534adab4,0.6779999732971191,0.08299994468688965,1638376671.952,9,lemon,near,watermelon,lemon,near,lemon,near,watermelon,lemon,near,8640.177773475647,2021-12-01T16:37:51.952000,1638368031.7742264
21,4,7,7,Random,-9999,bcacc9855844782a,1.875,0.33299994468688965,1638376672.219,4,socks,beside,field,beside,socks,socks,beside,field,beside,socks,8640.444773674011,2021-12-01T16:37:52.219000,1638368031.7742264
11,21,4,4,Random,-9999,0effb2a5534adab4,0.5399999618530273,0.08100008964538574,1638376672.571,21,field,socks,disgust,socks,field,field,socks,disgust,socks,field,8640.796773672104,2021-12-01T16:37:52.571000,1638368031.7742264
22,4,17,17,Random,-9999,0effb2a5534adab4,0.3859999179840088,0.07999992370605469,1638376673.032,4,socks,mango,ocean,mango,socks,socks,mango,ocean,mango,socks,8641.257773637772,2021-12-01T16:37:53.032000,1638368031.7742264
25,16,7,7,Random,-9999,0effb2a5534adab4,0.4589998722076416,0.08000016212463379,1638376673.577,16,lemon,beside,dawn,beside,lemon,lemon,beside,dawn,beside,lemon,8641.802773475647,2021-12-01T16:37:53.577000,1638368031.7742264
20,29,28,29,Random,-9999,b598bfd4e7d4a2d0,2.6610000133514404,0.07299995422363281,1638376673.926,28,noon,night,beach,noon,night,noon,night,beach,noon,night,8642.151773691177,2021-12-01T16:37:53.926000,1638368031.7742264
2,4,5,4,Random,-9999,bcacc9855844782a,1.6370000839233398,0.13400006294250488,1638376674.021,5,socks,above,shirt,socks,above,socks,above,shirt,socks,above,8642.246773481369,2021-12-01T16:37:54.021000,1638368031.7742264
25,17,27,17,Random,-9999,0effb2a5534adab4,0.8500001430511475,0.0820000171661377,1638376674.497,27,mango,dusk,dawn,mango,dusk,mango,dusk,dawn,mango,dusk,8642.722773551941,2021-12-01T16:37:54.497000,1638368031.7742264
10,17,18,18,Random,-9999,0effb2a5534adab4,0.4779999256134033,0.07800006866455078,1638376675.062,17,mango,strawberry,angry,strawberry,mango,mango,strawberry,angry,strawberry,mango,8643.287773609161,2021-12-01T16:37:55.062000,1638368031.7742264
5,22,1,22,Random,-9999,0effb2a5534adab4,0.4160001277923584,0.0989999771118164,1638376675.575,1,ocean,pants,above,ocean,pants,ocean,pants,above,ocean,pants,8643.800773620605,2021-12-01T16:37:55.575000,1638368031.7742264
3,8,18,8,Random,-9999,0effb2a5534adab4,0.3919999599456787,0.0820000171661377,1638376676.053,18,far,strawberry,shoes,far,strawberry,far,strawberry,shoes,far,strawberry,8644.278773546219,2021-12-01T16:37:56.053000,1638368031.7742264
7,3,29,3,Random,-9999,b598bfd4e7d4a2d0,2.2760000228881836,0.13400006294250488,1638376676.427,29,shoes,noon,beside,shoes,noon,shoes,noon,beside,shoes,noon,8644.652773618698,2021-12-01T16:37:56.427000,1638368031.7742264
3,19,29,29,Random,-9999,0effb2a5534adab4,0.4499998092651367,0.08100008964538574,1638376676.585,19,watermelon,noon,shoes,noon,watermelon,watermelon,noon,shoes,noon,watermelon,8644.810773611069,2021-12-01T16:37:56.585000,1638368031.7742264
27,9,23,23,Random,-9999,bcacc9855844782a,2.1539998054504395,0.15700006484985352,1638376676.729,9,near,sky,dusk,sky,near,near,sky,dusk,sky,near,8644.954773664474,2021-12-01T16:37:56.729000,1638368031.7742264
28,20,4,4,Random,-9999,0effb2a5534adab4,0.7020001411437988,0.0820000171661377,1638376677.369,20,beach,socks,night,socks,beach,beach,socks,night,socks,beach,8645.59477353096,2021-12-01T16:37:57.369000,1638368031.7742264
16,6,2,6,Random,-9999,0effb2a5534adab4,0.35899996757507324,0.08299994468688965,1638376677.811,2,below,shirt,lemon,below,shirt,below,shirt,lemon,below,shirt,8646.03677368164,2021-12-01T16:37:57.811000,1638368031.7742264
6,28,10,28,Random,-9999,0effb2a5534adab4,0.4230000972747803,0.0839998722076416,1638376678.314,10,night,angry,below,night,angry,night,angry,below,night,angry,8646.539773464203,2021-12-01T16:37:58.314000,1638368031.7742264
26,15,11,11,Random,-9999,b598bfd4e7d4a2d0,1.8389999866485596,0.22699999809265137,1638376678.577,15,blueberry,disgust,day,disgust,blueberry,blueberry,disgust,day,disgust,blueberry,8646.802773475647,2021-12-01T16:37:58.577000,1638368031.7742264
14,16,2,16,Random,-9999,0effb2a5534adab4,0.5840001106262207,0.07899999618530273,1638376678.978,2,lemon,shirt,sad,lemon,shirt,lemon,shirt,sad,lemon,shirt,8647.203773498535,2021-12-01T16:37:58.978000,1638368031.7742264
21,15,13,13,Random,-9999,bcacc9855844782a,2.372999906539917,0.5460000038146973,1638376679.303,15,blueberry,happy,field,happy,blueberry,blueberry,happy,field,happy,blueberry,8647.528773546219,2021-12-01T16:37:59.303000,1638368031.7742264
24,2,7,7,Random,-9999,0effb2a5534adab4,0.6619999408721924,0.07999992370605469,1638376679.721,2,shirt,beside,sunset,beside,shirt,shirt,beside,sunset,beside,shirt,8647.946773529053,2021-12-01T16:37:59.721000,1638368031.7742264
11,23,7,7,Random,-9999,0effb2a5534adab4,0.4099998474121094,0.08100008964538574,1638376680.214,23,sky,beside,disgust,beside,sky,sky,beside,disgust,beside,sky,8648.43977355957,2021-12-01T16:38:00.214000,1638368031.7742264
26,3,10,10,Random,-9999,0effb2a5534adab4,0.5590000152587891,0.08699989318847656,1638376680.864,3,shoes,angry,day,angry,shoes,shoes,angry,day,angry,shoes,8649.089773654938,2021-12-01T16:38:00.864000,1638368031.7742264
22,12,11,12,Random,-9999,b598bfd4e7d4a2d0,2.306999921798706,0.3039999008178711,1638376681.08,11,fearful,disgust,ocean,fearful,disgust,fearful,disgust,ocean,fearful,disgust,8649.305773496628,2021-12-01T16:38:01.080000,1638368031.7742264
20,8,4,4,Random,-9999,0effb2a5534adab4,0.382000207901001,0.09200000762939453,1638376681.332,8,far,socks,beach,socks,far,far,socks,beach,socks,far,8649.557773590088,2021-12-01T16:38:01.332000,1638368031.7742264
29,22,18,22,Random,-9999,bcacc9855844782a,2.384999990463257,0.35700011253356934,1638376682.145,18,ocean,strawberry,noon,ocean,strawberry,ocean,strawberry,noon,ocean,strawberry,8650.370773553848,2021-12-01T16:38:02.145000,1638368031.7742264
10,25,7,25,Random,-9999,0effb2a5534adab4,0.7850000858306885,0.0819997787475586,1638376682.196,7,dawn,beside,angry,dawn,beside,dawn,beside,angry,dawn,beside,8650.421773672104,2021-12-01T16:38:02.196000,1638368031.7742264
14,22,26,26,Random,-9999,0effb2a5534adab4,0.33500003814697266,0.08099985122680664,1638376682.609,22,ocean,day,sad,day,ocean,ocean,day,sad,day,ocean,8650.834773540497,2021-12-01T16:38:02.609000,1638368031.7742264
15,13,9,13,Random,-9999,0effb2a5534adab4,0.38700008392333984,0.07899999618530273,1638376683.08,9,happy,near,blueberry,happy,near,happy,near,blueberry,happy,near,8651.305773496628,2021-12-01T16:38:03.080000,1638368031.7742264
4,20,11,11,Random,-9999,b598bfd4e7d4a2d0,1.943000078201294,0.19900012016296387,1638376683.24,20,beach,disgust,socks,disgust,beach,beach,disgust,socks,disgust,beach,8651.465773582458,2021-12-01T16:38:03.240000,1638368031.7742264
28,22,19,22,Random,-9999,0effb2a5534adab4,0.49000000953674316,0.0820000171661377,1638376683.653,19,ocean,watermelon,night,ocean,watermelon,ocean,watermelon,night,ocean,watermelon,8651.87877368927,2021-12-01T16:38:03.653000,1638368031.7742264
25,18,11,11,Random,-9999,0effb2a5534adab4,0.34200000762939453,0.08299994468688965,1638376684.078,18,strawberry,disgust,dawn,disgust,strawberry,strawberry,disgust,dawn,disgust,strawberry,8652.303773641586,2021-12-01T16:38:04.078000,1638368031.7742264
29,19,4,19,Random,-9999,bcacc9855844782a,2.177999973297119,0.3689999580383301,1638376684.616,4,watermelon,socks,noon,watermelon,socks,watermelon,socks,noon,watermelon,socks,8652.84177350998,2021-12-01T16:38:04.616000,1638368031.7742264
4,23,14,14,Random,-9999,0effb2a5534adab4,0.628000020980835,0.0820000171661377,1638376684.788,23,sky,sad,socks,sad,sky,sky,sad,socks,sad,sky,8653.013773679733,2021-12-01T16:38:04.788000,1638368031.7742264
14,5,11,11,Random,-9999,b598bfd4e7d4a2d0,1.9199998378753662,0.21500015258789062,1638376685.371,5,above,disgust,sad,disgust,above,above,disgust,sad,disgust,above,8653.59677362442,2021-12-01T16:38:05.371000,1638368031.7742264
23,11,21,21,Random,-9999,0effb2a5534adab4,0.6210000514984131,0.0820000171661377,1638376685.492,11,disgust,field,sky,field,disgust,disgust,field,sky,field,disgust,8653.717773675919,2021-12-01T16:38:05.492000,1638368031.7742264
20,18,14,14,Random,-9999,0effb2a5534adab4,0.5940001010894775,0.0839998722076416,1638376686.168,18,strawberry,sad,beach,sad,strawberry,strawberry,sad,beach,sad,strawberry,8654.393773555756,2021-12-01T16:38:06.168000,1638368031.7742264
14,3,29,29,Random,-9999,0effb2a5534adab4,0.5799999237060547,0.0820000171661377,1638376686.829,3,shoes,noon,sad,noon,shoes,shoes,noon,sad,noon,shoes,8655.054773569107,2021-12-01T16:38:06.829000,1638368031.7742264
11,29,20,29,Random,-9999,b598bfd4e7d4a2d0,1.6549999713897705,0.21000003814697266,1638376687.104,20,noon,beach,disgust,noon,beach,noon,beach,disgust,noon,beach,8655.329773664474,2021-12-01T16:38:07.104000,1638368031.7742264
