,subject_id,trial_index,condition,pal_source,order_num,category,repetition,label_option,answer,ba`r_col,response,accuracy,total_accuracy,rt
175,nbq7wgplsd,161,0,"""uw_711""",1,"""p6""",4,"['peach', 'eggplant', 'celery', 'cherry']",peach,#f7a75a,peach,1,,5869.0
176,nbq7wgplsd,162,0,"""uw_711""",1,"""p5""",4,"['working', 'banana', 'grape', 'leisure']",leisure,#a0bae6,leisure,1,,6464.0
177,nbq7wgplsd,162,0,"""uw_711""",1,"""p5""",4,"['working', 'banana', 'grape', 'leisure']",grape,#600b84,grape,1,,6464.0
178,nbq7wgplsd,162,0,"""uw_711""",1,"""p5""",4,"['working', 'banana', 'grape', 'leisure']",banana,#fcdb42,banana,1,,6464.0
179,nbq7wgplsd,162,0,"""uw_711""",1,"""p5""",4,"['working', 'banana', 'grape', 'leisure']",working,#3b3b3b,working,1,,6464.0
180,nbq7wgplsd,163,0,"""uw_711""",1,"""p2""",4,"['sleeping', 'cherry', 'peach', 'driving']",peach,#f1a78a,sleeping,0,,6131.0
181,nbq7wgplsd,163,0,"""uw_711""",1,"""p2""",4,"['sleeping', 'cherry', 'peach', 'driving']",driving,#3efe44,peach,0,,6131.0
182,nbq7wgplsd,163,0,"""uw_711""",1,"""p2""",4,"['sleeping', 'cherry', 'peach', 'driving']",cherry,#ea1d1d,cherry,1,,6131.0
183,nbq7wgplsd,163,0,"""uw_711""",1,"""p2""",4,"['sleeping', 'cherry', 'peach', 'driving']",sleeping,#512d5f,driving,0,,6131.0
184,nbq7wgplsd,165,0,"""uw_711""",0,"""p4""",5,"['celery', 'efficiency', 'speed', 'eggplant']",speed,#e81a4b,speed,1,,7500.0
185,nbq7wgplsd,165,0,"""uw_711""",0,"""p4""",5,"['celery', 'efficiency', 'speed', 'eggplant']",eggplant,#600b84,eggplant,1,,7500.0
186,nbq7wgplsd,165,0,"""uw_711""",0,"""p4""",5,"['celery', 'efficiency', 'speed', 'eggplant']",efficiency,#5e78a1,efficiency,1,,7500.0
187,nbq7wgplsd,165,0,"""uw_711""",0,"""p4""",5,"['celery', 'efficiency', 'speed', 'eggplant']",celery,#608218,celery,1,,7500.0
188,nbq7wgplsd,166,0,"""uw_711""",0,"""p3""",5,"['sleeping', 'driving', 'safety', 'comfort']",sleeping,#000000,driving,0,,6236.0
189,nbq7wgplsd,166,0,"""uw_711""",0,"""p3""",5,"['sleeping', 'driving', 'safety', 'comfort']",safety,#d0e942,safety,1,,6236.0
190,nbq7wgplsd,166,0,"""uw_711""",0,"""p3""",5,"['sleeping', 'driving', 'safety', 'comfort']",driving,#ea1d1d,sleeping,0,,6236.0
191,nbq7wgplsd,166,0,"""uw_711""",0,"""p3""",5,"['sleeping', 'driving', 'safety', 'comfort']",comfort,#a06776,comfort,1,,6236.0
192,nbq7wgplsd,167,0,"""uw_711""",0,"""p6""",5,"['peach', 'celery', 'eggplant', 'cherry']",peach,#f7a75a,cherry,0,,5616.0
193,nbq7wgplsd,167,0,"""uw_711""",0,"""p6""",5,"['peach', 'celery', 'eggplant', 'cherry']",eggplant,#600b84,eggplant,1,,5616.0
194,nbq7wgplsd,167,0,"""uw_711""",0,"""p6""",5,"['peach', 'celery', 'eggplant', 'cherry']",cherry,#ea1d1d,celery,0,,5616.0
195,nbq7wgplsd,167,0,"""uw_711""",0,"""p6""",5,"['peach', 'celery', 'eggplant', 'cherry']",celery,#73cf10,peach,0,,5616.0
196,nbq7wgplsd,168,0,"""uw_711""",0,"""p2""",5,"['driving', 'peach', 'cherry', 'sleeping']",sleeping,#512d5f,peach,0,,11136.0
197,nbq7wgplsd,168,0,"""uw_711""",0,"""p2""",5,"['driving', 'peach', 'cherry', 'sleeping']",peach,#f1a78a,cherry,0,,11136.0
198,nbq7wgplsd,168,0,"""uw_711""",0,"""p2""",5,"['driving', 'peach', 'cherry', 'sleeping']",driving,#3efe44,sleeping,0,,11136.0
199,nbq7wgplsd,168,0,"""uw_711""",0,"""p2""",5,"['driving', 'peach', 'cherry', 'sleeping']",cherry,#ea1d1d,driving,0,,11136.0
200,nbq7wgplsd,169,0,"""uw_711""",0,"""p1""",5,"['banana', 'grape', 'carrot', 'corn']",grape,#512d5f,grape,1,,8158.0
201,nbq7wgplsd,169,0,"""uw_711""",0,"""p1""",5,"['banana', 'grape', 'carrot', 'corn']",corn,#ffffff,corn,1,,8158.0
202,nbq7wgplsd,169,0,"""uw_711""",0,"""p1""",5,"['banana', 'grape', 'carrot', 'corn']",carrot,#cc4f1b,carrot,1,,8158.0
203,nbq7wgplsd,169,0,"""uw_711""",0,"""p1""",5,"['banana', 'grape', 'carrot', 'corn']",banana,#d0b85a,banana,1,,8158.0
204,nbq7wgplsd,170,0,"""uw_711""",0,"""p7""",5,"['driving', 'sleeping', 'speed', 'efficiency']",speed,#e81a4b,speed,1,,5716.0
205,nbq7wgplsd,170,0,"""uw_711""",0,"""p7""",5,"['driving', 'sleeping', 'speed', 'efficiency']",sleeping,#512d5f,efficiency,0,,5716.0
206,nbq7wgplsd,170,0,"""uw_711""",0,"""p7""",5,"['driving', 'sleeping', 'speed', 'efficiency']",efficiency,#7ec6ba,sleeping,0,,5716.0
207,nbq7wgplsd,170,0,"""uw_711""",0,"""p7""",5,"['driving', 'sleeping', 'speed', 'efficiency']",driving,#184415,driving,1,,5716.0
208,nbq7wgplsd,171,"""catch_trial""",null,null,"""colors""",5,"['blue', 'red', 'green', 'yellow']",blue,#2f6ef6,blue,1,,6093.0
209,nbq7wgplsd,171,"""catch_trial""",null,null,"""colors""",5,"['blue', 'red', 'green', 'yellow']",green,#67cf5c,green,1,,6093.0
210,nbq7wgplsd,171,"""catch_trial""",null,null,"""colors""",5,"['blue', 'red', 'green', 'yellow']",red,#ea1d1d,red,1,,6093.0
211,nbq7wgplsd,171,"""catch_trial""",null,null,"""colors""",5,"['blue', 'red', 'green', 'yellow']",yellow,#fcdb42,yellow,1,,6093.0
212,nbq7wgplsd,172,0,"""uw_711""",0,"""p8""",5,"['corn', 'comfort', 'safety', 'carrot']",safety,#55824d,comfort,0,,6439.0
213,nbq7wgplsd,172,0,"""uw_711""",0,"""p8""",5,"['corn', 'comfort', 'safety', 'carrot']",corn,#fcdb42,carrot,0,,6439.0
214,nbq7wgplsd,172,0,"""uw_711""",0,"""p8""",5,"['corn', 'comfort', 'safety', 'carrot']",comfort,#a06776,safety,0,,6439.0
215,nbq7wgplsd,172,0,"""uw_711""",0,"""p8""",5,"['corn', 'comfort', 'safety', 'carrot']",carrot,#cc4f1b,corn,0,,6439.0
216,nbq7wgplsd,173,0,"""uw_711""",0,"""p5""",5,"['leisure', 'grape', 'banana', 'working']",working,#3b3b3b,working,1,,5454.0
217,nbq7wgplsd,173,0,"""uw_711""",0,"""p5""",5,"['leisure', 'grape', 'banana', 'working']",leisure,#a0bae6,banana,0,,5454.0
218,nbq7wgplsd,173,0,"""uw_711""",0,"""p5""",5,"['leisure', 'grape', 'banana', 'working']",grape,#600b84,grape,1,,5454.0
219,nbq7wgplsd,173,0,"""uw_711""",0,"""p5""",5,"['leisure', 'grape', 'banana', 'working']",banana,#fcdb42,leisure,0,,5454.0
220,nbq7wgplsd,175,0,"""uw_710""",0,"""p1""",6,"['corn', 'grape', 'carrot', 'banana']",banana,#d0b85a,banana,1,,7237.0
221,nbq7wgplsd,175,0,"""uw_710""",0,"""p1""",6,"['corn', 'grape', 'carrot', 'banana']",carrot,#cc4f1b,carrot,1,,7237.0
222,nbq7wgplsd,175,0,"""uw_710""",0,"""p1""",6,"['corn', 'grape', 'carrot', 'banana']",corn,#ffffff,grape,0,,7237.0
223,nbq7wgplsd,175,0,"""uw_710""",0,"""p1""",6,"['corn', 'grape', 'carrot', 'banana']",grape,#512d5f,corn,0,,7237.0
224,nbq7wgplsd,176,0,"""uw_710""",0,"""p5""",6,"['banana', 'working', 'grape', 'leisure']",banana,#fcdb42,working,0,,6461.0
225,nbq7wgplsd,176,0,"""uw_710""",0,"""p5""",6,"['banana', 'working', 'grape', 'leisure']",grape,#600b84,grape,1,,6461.0
226,nbq7wgplsd,176,0,"""uw_710""",0,"""p5""",6,"['banana', 'working', 'grape', 'leisure']",leisure,#a0bae6,leisure,1,,6461.0
227,nbq7wgplsd,176,0,"""uw_710""",0,"""p5""",6,"['banana', 'working', 'grape', 'leisure']",working,#3b3b3b,banana,0,,6461.0
228,nbq7wgplsd,177,0,"""uw_710""",0,"""p8""",6,"['comfort', 'carrot', 'safety', 'corn']",carrot,#cc4f1b,carrot,1,,5649.0
229,nbq7wgplsd,177,0,"""uw_710""",0,"""p8""",6,"['comfort', 'carrot', 'safety', 'corn']",comfort,#a06776,safety,0,,5649.0
230,nbq7wgplsd,177,0,"""uw_710""",0,"""p8""",6,"['comfort', 'carrot', 'safety', 'corn']",corn,#fcdb42,corn,1,,5649.0
231,nbq7wgplsd,177,0,"""uw_710""",0,"""p8""",6,"['comfort', 'carrot', 'safety', 'corn']",safety,#55824d,comfort,0,,5649.0
232,nbq7wgplsd,178,0,"""uw_710""",0,"""p7""",6,"['driving', 'efficiency', 'sleeping', 'speed']",driving,#184415,driving,1,,6021.0
233,nbq7wgplsd,178,0,"""uw_710""",0,"""p7""",6,"['driving', 'efficiency', 'sleeping', 'speed']",efficiency,#7ec6ba,sleeping,0,,6021.0
234,nbq7wgplsd,178,0,"""uw_710""",0,"""p7""",6,"['driving', 'efficiency', 'sleeping', 'speed']",sleeping,#512d5f,efficiency,0,,6021.0
235,nbq7wgplsd,178,0,"""uw_710""",0,"""p7""",6,"['driving', 'efficiency', 'sleeping', 'speed']",speed,#e81a4b,speed,1,,6021.0
236,nbq7wgplsd,179,0,"""uw_710""",0,"""p6""",6,"['celery', 'eggplant', 'peach', 'cherry']",celery,#73cf10,eggplant,0,,5934.0
237,nbq7wgplsd,179,0,"""uw_710""",0,"""p6""",6,"['celery', 'eggplant', 'peach', 'cherry']",cherry,#ea1d1d,peach,0,,5934.0
238,nbq7wgplsd,179,0,"""uw_710""",0,"""p6""",6,"['celery', 'eggplant', 'peach', 'cherry']",eggplant,#600b84,cherry,0,,5934.0
239,nbq7wgplsd,179,0,"""uw_710""",0,"""p6""",6,"['celery', 'eggplant', 'peach', 'cherry']",peach,#f7a75a,celery,0,,5934.0
240,nbq7wgplsd,180,0,"""uw_710""",0,"""p4""",6,"['speed', 'eggplant', 'celery', 'efficiency']",celery,#608218,eggplant,0,,6528.0
241,nbq7wgplsd,180,0,"""uw_710""",0,"""p4""",6,"['speed', 'eggplant', 'celery', 'efficiency']",efficiency,#5e78a1,celery,0,,6528.0
242,nbq7wgplsd,180,0,"""uw_710""",0,"""p4""",6,"['speed', 'eggplant', 'celery', 'efficiency']",eggplant,#600b84,efficiency,0,,6528.0
243,nbq7wgplsd,180,0,"""uw_710""",0,"""p4""",6,"['speed', 'eggplant', 'celery', 'efficiency']",speed,#e81a4b,speed,1,,6528.0
244,nbq7wgplsd,181,0,"""uw_710""",0,"""p3""",6,"['driving', 'safety', 'sleeping', 'comfort']",comfort,#a06776,comfort,1,,7573.0
245,nbq7wgplsd,181,0,"""uw_710""",0,"""p3""",6,"['driving', 'safety', 'sleeping', 'comfort']",driving,#ea1d1d,safety,0,,7573.0
246,nbq7wgplsd,181,0,"""uw_710""",0,"""p3""",6,"['driving', 'safety', 'sleeping', 'comfort']",safety,#d0e942,sleeping,0,,7573.0
247,nbq7wgplsd,181,0,"""uw_710""",0,"""p3""",6,"['driving', 'safety', 'sleeping', 'comfort']",sleeping,#000000,driving,0,,7573.0
248,nbq7wgplsd,182,0,"""uw_710""",0,"""p2""",6,"['cherry', 'driving', 'sleeping', 'peach']",cherry,#ea1d1d,driving,0,,5730.0
249,nbq7wgplsd,182,0,"""uw_710""",0,"""p2""",6,"['cherry', 'driving', 'sleeping', 'peach']",driving,#3efe44,sleeping,0,,5730.0
250,nbq7wgplsd,182,0,"""uw_710""",0,"""p2""",6,"['cherry', 'driving', 'sleeping', 'peach']",peach,#f1a78a,peach,1,,5730.0
251,nbq7wgplsd,182,0,"""uw_710""",0,"""p2""",6,"['cherry', 'driving', 'sleeping', 'peach']",sleeping,#512d5f,cherry,0,,5730.0
252,nbq7wgplsd,183,"""catch_trial""",null,null,"""colors""",6,"['blue', 'yellow', 'red', 'green']",blue,#2f6ef6,blue,1,,7415.0
253,nbq7wgplsd,183,"""catch_trial""",null,null,"""colors""",6,"['blue', 'yellow', 'red', 'green']",green,#67cf5c,green,1,,7415.0
254,nbq7wgplsd,183,"""catch_trial""",null,null,"""colors""",6,"['blue', 'yellow', 'red', 'green']",red,#ea1d1d,red,1,,7415.0
255,nbq7wgplsd,183,"""catch_trial""",null,null,"""colors""",6,"['blue', 'yellow', 'red', 'green']",yellow,#fcdb42,yellow,1,,7415.0
256,nbq7wgplsd,185,0,"""uw_710""",3,"""p8""",7,"['corn', 'comfort', 'carrot', 'safety']",safety,#55824d,comfort,0,,8198.0
257,nbq7wgplsd,185,0,"""uw_710""",3,"""p8""",7,"['corn', 'comfort', 'carrot', 'safety']",carrot,#cc4f1b,carrot,1,,8198.0
258,nbq7wgplsd,185,0,"""uw_710""",3,"""p8""",7,"['corn', 'comfort', 'carrot', 'safety']",comfort,#a06776,safety,0,,8198.0
259,nbq7wgplsd,185,0,"""uw_710""",3,"""p8""",7,"['corn', 'comfort', 'carrot', 'safety']",corn,#fcdb42,corn,1,,8198.0
260,nbq7wgplsd,186,0,"""uw_710""",3,"""p3""",7,"['comfort', 'safety', 'driving', 'sleeping']",sleeping,#000000,comfort,0,,5850.0
261,nbq7wgplsd,186,0,"""uw_710""",3,"""p3""",7,"['comfort', 'safety', 'driving', 'sleeping']",comfort,#a06776,safety,0,,5850.0
262,nbq7wgplsd,186,0,"""uw_710""",3,"""p3""",7,"['comfort', 'safety', 'driving', 'sleeping']",driving,#ea1d1d,driving,1,,5850.0
263,nbq7wgplsd,186,0,"""uw_710""",3,"""p3""",7,"['comfort', 'safety', 'driving', 'sleeping']",safety,#d0e942,sleeping,0,,5850.0
264,nbq7wgplsd,187,0,"""uw_710""",3,"""p7""",7,"['efficiency', 'speed', 'driving', 'sleeping']",speed,#e81a4b,efficiency,0,,5458.0
265,nbq7wgplsd,187,0,"""uw_710""",3,"""p7""",7,"['efficiency', 'speed', 'driving', 'sleeping']",driving,#184415,speed,0,,5458.0
266,nbq7wgplsd,187,0,"""uw_710""",3,"""p7""",7,"['efficiency', 'speed', 'driving', 'sleeping']",efficiency,#7ec6ba,driving,0,,5458.0
267,nbq7wgplsd,187,0,"""uw_710""",3,"""p7""",7,"['efficiency', 'speed', 'driving', 'sleeping']",sleeping,#512d5f,sleeping,1,,5458.0
268,nbq7wgplsd,188,0,"""uw_710""",3,"""p1""",7,"['grape', 'banana', 'carrot', 'corn']",grape,#512d5f,banana,0,,6037.0
269,nbq7wgplsd,188,0,"""uw_710""",3,"""p1""",7,"['grape', 'banana', 'carrot', 'corn']",banana,#d0b85a,carrot,0,,6037.0
270,nbq7wgplsd,188,0,"""uw_710""",3,"""p1""",7,"['grape', 'banana', 'carrot', 'corn']",carrot,#cc4f1b,corn,0,,6037.0
271,nbq7wgplsd,188,0,"""uw_710""",3,"""p1""",7,"['grape', 'banana', 'carrot', 'corn']",corn,#ffffff,grape,0,,6037.0
272,nbq7wgplsd,189,0,"""uw_710""",3,"""p2""",7,"['cherry', 'driving', 'peach', 'sleeping']",sleeping,#512d5f,cherry,0,,7516.0
273,nbq7wgplsd,189,0,"""uw_710""",3,"""p2""",7,"['cherry', 'driving', 'peach', 'sleeping']",cherry,#ea1d1d,peach,0,,7516.0
274,nbq7wgplsd,189,0,"""uw_710""",3,"""p2""",7,"['cherry', 'driving', 'peach', 'sleeping']",driving,#3efe44,sleeping,0,,7516.0
275,nbq7wgplsd,189,0,"""uw_710""",3,"""p2""",7,"['cherry', 'driving', 'peach', 'sleeping']",peach,#f1a78a,driving,0,,7516.0
276,nbq7wgplsd,190,0,"""uw_710""",3,"""p6""",7,"['eggplant', 'cherry', 'peach', 'celery']",peach,#f7a75a,eggplant,0,,6026.0
277,nbq7wgplsd,190,0,"""uw_710""",3,"""p6""",7,"['eggplant', 'cherry', 'peach', 'celery']",celery,#73cf10,cherry,0,,6026.0
278,nbq7wgplsd,190,0,"""uw_710""",3,"""p6""",7,"['eggplant', 'cherry', 'peach', 'celery']",cherry,#ea1d1d,peach,0,,6026.0
279,nbq7wgplsd,190,0,"""uw_710""",3,"""p6""",7,"['eggplant', 'cherry', 'peach', 'celery']",eggplant,#600b84,celery,0,,6026.0
280,nbq7wgplsd,191,"""catch_trial""",null,null,"""colors""",7,"['blue', 'red', 'yellow', 'green']",yellow,#fcdb42,yellow,1,,7111.0
281,nbq7wgplsd,191,"""catch_trial""",null,null,"""colors""",7,"['blue', 'red', 'yellow', 'green']",blue,#2f6ef6,blue,1,,7111.0
282,nbq7wgplsd,191,"""catch_trial""",null,null,"""colors""",7,"['blue', 'red', 'yellow', 'green']",green,#67cf5c,green,1,,7111.0
283,nbq7wgplsd,191,"""catch_trial""",null,null,"""colors""",7,"['blue', 'red', 'yellow', 'green']",red,#ea1d1d,red,1,,7111.0
284,nbq7wgplsd,192,0,"""uw_710""",3,"""p5""",7,"['banana', 'leisure', 'working', 'grape']",working,#3b3b3b,banana,0,,7399.0
285,nbq7wgplsd,192,0,"""uw_710""",3,"""p5""",7,"['banana', 'leisure', 'working', 'grape']",banana,#fcdb42,grape,0,,7399.0
286,nbq7wgplsd,192,0,"""uw_710""",3,"""p5""",7,"['banana', 'leisure', 'working', 'grape']",grape,#600b84,working,0,,7399.0
287,nbq7wgplsd,192,0,"""uw_710""",3,"""p5""",7,"['banana', 'leisure', 'working', 'grape']",leisure,#a0bae6,leisure,1,,7399.0
288,nbq7wgplsd,193,0,"""uw_710""",3,"""p4""",7,"['speed', 'eggplant', 'celery', 'efficiency']",speed,#e81a4b,eggplant,0,,14797.0
289,nbq7wgplsd,193,0,"""uw_710""",3,"""p4""",7,"['speed', 'eggplant', 'celery', 'efficiency']",celery,#608218,celery,1,,14797.0
290,nbq7wgplsd,193,0,"""uw_710""",3,"""p4""",7,"['speed', 'eggplant', 'celery', 'efficiency']",efficiency,#5e78a1,efficiency,1,,14797.0
291,nbq7wgplsd,193,0,"""uw_710""",3,"""p4""",7,"['speed', 'eggplant', 'celery', 'efficiency']",eggplant,#600b84,speed,0,,14797.0
